id,document,label
2019.03.13.,"[12일 외국인 순매수 Top 10] KODEX 200TR 1219억, 한국전력 75억, 메리츠종금...",3
2019.03.13.,"[12일 기관 순매도 Top 10] KODEX 200TR 1220억, TIGER 200 94억, LG이노텍 4...",3
2019.03.13.,[표](12일기준) 코스닥 거래량 Top 30 (전일 장마감 기준/시간외일부포함),3
2019.03.13.,전날 외국인 코스닥 순매수 상위종목에 바이로메드·스튜디오드래곤,3
2019.03.13.,"ABL바이오, 상장 석달만에 시총 2배 급증…1조 돌파",3
2019.03.13.,"한독, 바이오 가치 부각..매수 적기-유진",3
2019.03.13.,"[Hot-Line] ""한독, 올해 바이오 가치 재평가될 것""",3
2019.03.13.,"[투자코멘트] 실시간 종목순위 08:40 삼성전자, 에이비엘바이오, 신라젠",3
2019.03.13.,"전일, 외국인 코스닥에서 바이로메드(+4.65%), 스튜디오드래곤(+4.23%) 등 순...",3
2019.03.13.,[투데이 잇(it)슈] 시장의 특징주를 잡아라!,3
2019.03.13.,"[특징주] 한독, 바이오 가치 재평가 전망에 강세",3
2019.03.13.,"코스닥, 강보합 출발…개인 매수세 수급 지지",3
2019.03.13.,"삼성전자 등 484개사, 3월 넷째주에 정기주총 개최",3
2019.03.13.,"[특징주] 한독, 바이오 가치 재평가 증권가 전망에 '상승'",3
2019.03.13.,"'에이비엘바이오' 52주 신고가 경신, 전일 외국인 대량 순매수",3
2019.03.13.,"[특징주]한독, 바이오부문 가치 재평가 기대에 ‘강세’",3
2019.03.13.,"에이비엘바이오, 전날 상한가 멈추고 하락세…상승 흐름 멈추나",3
2019.03.13.,"한독, 바이오부문 가치재평가 기대감에 장 초반 강세",3
2019.03.13.,"에이비엘바이오, 전일 대비 약 5% 하락한 26,200원",3
2019.03.13.,"에이비엘바이오(298380) 종목알파고 분석, 외국인/기관 실시간 수급과 추가 매...",3
2019.03.13.,슈펙스비앤피 등 바이오주 훈풍에 코스닥지수 750선 돌파,3
2019.03.13.,"""한독 주식 매수할 적기"", 올해는 바이오부문 재평가의 원년",3
2019.03.13.,"[코스닥 시가총액 Top 10 :장중시황] 셀트리온헬스케어 주가 0.13% 상승, CJ ...",3
2019.03.13.,"[코스닥 거래량 Top 10 :장중시황] 서희건설 11.49% 상승, 이엘케이, 슈펙스비...",3
2019.03.13.,"[오늘뭐사지1부] 시청자, 객장 관심주",3
2019.03.13.,"“한독, 올해는 바이오 가치가 재평가되는 원년”",3
2019.03.13.,몸집 키우는 코스닥...바이오·제약株 '눈에 띄네',3
2019.03.13.,[주총 일정 3/17~3/23] 삼성전자·YG엔터테인먼트 등 484개사 예정,3
2019.03.13.,13일 코스닥 개인 순매매 상위종목(잠정),3
2019.03.13.,13일 코스닥 기관 순매매 상위종목(잠정),3
2019.03.13.,13일 코스닥 외국인 순매매 상위종목(잠정),3
2019.03.13.,잇딴 악재에 바이오주 춘래불사춘?,3
2019.03.13.,"[(종목회전율/종합) 코스닥 Top 20] 엠아이텍 회전율 1위, 디알젬, 아이엠텍,...",3
2019.03.13.,제약·바이오株 '시총 1兆 클럽' 속속 가입,3
2019.03.13.,13일 코스닥 기관 순매매 상위종목(확정),3
2019.03.13.,13일 코스닥 개인 순매매 상위종목(확정),3
2019.03.13.,13일 코스닥 외국인 순매매 상위종목(확정),3
2019.03.13.,"[13일 외국인 순매수 Top 10] KODEX 200TR 1110억, SK하이닉스 114억, 삼성중...",3
2019.03.13.,"[13일 외국인 순매도 Top 10] KODEX 200 1135억, 삼성전자우 44억, LG유플러스...",3
2019.03.13.,"[13일 기관 순매도 Top 10] KODEX 200TR 1111억, 휠라코리아 164억, SK 92억,...",3
2019.03.14.,[표](13일기준) 코스닥 거래량 Top 30 (전일 장마감 기준/시간외일부포함),3
2019.03.14.,"전일, 외국인 코스닥에서 신라젠(-7.45%), 메디톡스(0.00%) 등 순매도",3
2019.03.14.,"전일, 기관 코스닥에서 에이비엘바이오(+0.18%), 신라젠(-7.45%) 등 순매도",3
2019.03.14.,"[투자코멘트] 실시간 종목순위 08:40 신라젠, 삼성전자, 웰크론",3
2019.03.14.,[히든 스탁] 꼭 알아야 할 시장의 신규 모멘텀,3
2019.03.14.,"에이비엘바이오(298380) 종목알파고 분석, 외국인/기관 실시간 수급과 추가 매...",3
2019.03.14.,"에이비엘바이오, 5거래일만에 하락세…상승 제동 걸리나",3
2019.03.14.,"에이비엘바이오, 전일 대비 약 3% 하락한 26,650원",3
2019.03.14.,"[코스닥 시가총액 Top 10 :장중시황] 셀트리온헬스케어 주가 -0.93% 하락, CJ...",3
2019.03.14.,"""올해 한국 바이오산업 제2의 도약기…다각도로 지원해야""",3
2019.03.14.,"[코스닥 거래량 Top 10 :장중시황] 이엘케이 6.58% 상승, 슈펙스비앤피, 포티...",3
2019.03.14.,"'에이비엘바이오' 52주 신고가 경신, 주가 상승 흐름, 단기 이평선 정배열, 중...",3
2019.03.14.,"[특징주]DSC인베스트, 에이비엘바이오 지분가치 부각 '강세'",3
2019.03.14.,14일 코스닥 개인 순매매 상위종목(잠정),3
2019.03.14.,14일 코스닥 기관 순매매 상위종목(잠정),3
2019.03.14.,"[마감시황] 코스피, 외인·개인 매수에 상승…2150선 '회복'",3
2019.03.14.,"셀리버리, 52주 신고가 경신하며 상한가로 장마감…다른 바이오주 상황은?",3
2019.03.14.,"바이오주 약세, 에이치엘비 제넥신 내리고 테고사이언스 올라",3
2019.03.14.,"코스피, 외인 대량 매수에 2150선 돌파",3
2019.03.14.,"다시 기지개 펴는 바이오주…""전략 투자 필요""",3
2019.03.14.,"[(종목회전율/종합) 코스닥 Top 20] 국일신동 회전율 1위, 유니셈, 이엘케이,...",3
2019.03.14.,14일 코스닥 기관 순매매 상위종목(확정),3
2019.03.14.,14일 코스닥 개인 순매매 상위종목(확정),3
2019.03.14.,"[14일 외국인 순매도 Top 10] 삼성전자 632억, 호텔신라 42억, 한올바이오파마...",3
2019.03.14.,"[14일 기관 순매도 Top 10] TIGER 200 1167억, 현대모비스 237억, 삼성바이오...",3
2019.03.15.,바이오 뛰는데 '셀트·삼바' 횡보 '온도차',3
2019.03.15.,[표](14일기준) 코스닥 거래량 Top 30 (전일 장마감 기준/시간외일부포함),3
2019.03.15.,[표](14일현재) 거래금액 코스닥 Top 20 (전거래일 현재/시간외일부포함),3
2019.03.15.,"전일, 기관 코스닥에서 에이치엘비(-4.08%), 메디포스트(-3.4%) 등 순매도",3
2019.03.15.,"[투자코멘트] 실시간 종목순위 08:40 삼성전자, 셀리버리, 신라젠",3
2019.03.15.,"에이비엘바이오, 6거래일만에 하락세…상승 흐름 멈추나",3
2019.03.15.,"'에이비엘바이오' 52주 신고가 경신, 주가 상승 흐름, 단기 이평선 정배열, 중...",3
2019.03.15.,"'에이비엘바이오' 10% 이상 상승, 주가 상승 흐름, 단기 이평선 정배열, 중기...",3
2019.03.15.,[fnRASSI]에이비엘바이오(298380) 전일대비 9.9% 상승,3
2019.03.15.,"에이비엘바이오, 하락서 갑자기 급등 반전…가파른 상승세로 3만2000원선 돌파",3
2019.03.15.,"에이비엘바이오, 52주 신고가 경신... 전일 대비 12% 상승",3
2019.03.15.,"에이비엘바이오, 13% 급등... 전일 보다 3,700원 상승한 32,500원",3
2019.03.15.,"에이비엘바이오 선투자 VC, DSC인베 차익 1000% 상회",3
2019.03.15.,"[코스닥 시가총액 Top 10 :장중시황] 셀트리온헬스케어 주가 -2.33% 하락, CJ...",3
2019.03.15.,"[코스닥 거래량 Top 10 :장중시황] 크리스탈신소재 11.15% 상승, 로스웰, 이엘...",3
2019.03.15.,[시황점검] 12시 34분 코스닥 -1% 대 하락폭 기록 - 기관 순매도(-850억원),3
2019.03.15.,그래서 바이오 Go야? Stop이야? [양재준 기자의 알투바이오],3
2019.03.15.,"에이비엘바이오, 5거래일 연속 상승... 전일 대비 5% 상승",3
2019.03.15.,"[상승! 돌파 GO ↑] 에이비엘바이오,천보,인트로메딕 GO vs STOP",3
2019.03.15.,"신약조합-한양증권, 공동 바이오포럼 개최",3
2019.03.15.,'파멥신•에이비엘바이오•앱클론•와이바이오'파이프라인 발표,3
2019.03.15.,"신약조합-한양증권, 우량 제약·바이오기업 IR 개최",3
2019.03.15.,15일 코스닥 순매매 기관 상위종목(잠정),3
2019.03.15.,15일 코스닥 순매매 외국인 상위종목(잠정),3
2019.03.15.,15일 코스닥 순매매 개인 상위종목(잠정),3
2019.03.15.,"코스닥, 셀트리온헬스케어 · 신라젠 등 바이오주 '급락'",3
2019.03.15.,[시간외 상승이슈] 디알젬(+2.62%) 외,3
2019.03.15.,"바이오주 약세, 바이오솔루션 차바이오텍 급락하고 셀리드 급등",3
2019.03.15.,[핫!종목] 에이비엘바이오·유틸렉스·파멥신 '이중항체'에 꽂힌 바이오 투심...,3
2019.03.15.,"[(종목회전율/종합) 코스닥 Top 20] 빅텍 회전율 1위, 한일단조, 국일신동, 스...",3
2019.03.15.,15일 코스닥 순매매 개인 상위종목(확정),3
2019.03.15.,15일 코스닥 순매매 기관 상위종목(확정),3
2019.03.15.,15일 코스닥 순매매 외국인 상위종목(확정),3
2019.03.15.,"[15일 외국인 순매수 Top 10] 호텔신라 189억, 현대모비스 89억, CJ대한통운 ...",3
2019.03.15.,"[15일 기관 순매도 Top 10] KODEX 코스닥150 레버리지 376억, KODEX 인버스 8...",3
2019.03.16.,전날 외국인 코스닥 순매수 상위종목에 베스파·에이비엘바이오,3
2019.03.16.,"[주간 업종 리포트] 3월 3주차 셀리버리, 티앤알바이오팹, 셀리버리 등 강세",3
2019.03.16.,[한주 증시 돌아보기]미·중 무역협상 진전 기대 상승...기관 매수 '눈길',3
2019.03.16.,"[(주간/종합) 코스닥 52주 신고가,신저가] 메이슨캐피탈, 동성화인텍, 케이맥...",3
2019.03.16.,"[(주간/종합) 코스닥 거래량 Top 20] 이엘케이 주간 거래량 1위, 빅텍, 제이스...",3
2019.03.17.,"[(주간) 코스닥 외국인 순매수 Top 20] 바이로메드 1위 약 505억원, 더블유게...",3
2019.03.17.,"(주간 외국인VS기관)기관은 '삼성전자', 외인은 'SK하이닉스'",3
2019.03.17.,버닝썬에 시총 2140억 타버린 YG…기관 '팔자' vs 개미 '사자',3
2019.03.17.,"[(주간/종합) 코스닥 거래대금 Top 20] 신라젠 주간 거래대금 1위, 에이비엘바...",3
2019.03.17.,'도전! 종목정상' 신학수 선두 질주…모토닉으로 25.9% 수익률,3
2019.03.17.,"[(주간/종합) 코스닥 상승률 Top 20] 셀리버리 62.55% ↑ 주간 상승률 1위, 슈...",3
2019.03.17.,늠름한 새내기株…천보·셀리드 '수익률 2배',3
2019.03.17.,최대 'IR 축제' 19일부터 열립니다,3
2019.03.18.,[표](15일기준) 코스닥 거래량 Top 30 (전일 장마감 기준/시간외일부포함),3
2019.03.18.,지난주 외국인 코스닥 순매수 상위종목에 바이로메드·더블유게임즈,3
2019.03.18.,[표](15일현재) 거래금액 코스닥 Top 20 (전거래일 현재/시간외일부포함),3
2019.03.18.,"[베스트&워스트] 인트로메딕, 캡슐내시경 개발 소식에 ‘44.08%↑’",3
2019.03.18.,"코스피200 등 6월 정기변경…""편출입 종목 골라 매수-매도 전략""",3
2019.03.18.,"전일, 기관 코스닥에서 셀트리온헬스케어(-3.97%), 미래에셋벤처투자(-13.66%...",3
2019.03.18.,"전일, 코스닥 외국인 순매수상위에 제약 업종 5종목",3
2019.03.18.,"[투자코멘트] 실시간 종목순위 08:40 신라젠, 빅텍, 삼성전자",3
2019.03.18.,"한양증권 임재택 대표, ""한국 바이오산업이 한 단계 더 업그레이드 되는 계기...",3
2019.03.18.,"한양증권, `2019 바이오포럼` 개최",3
2019.03.18.,[ET투자뉴스]에이비엘바이오_주가 강세속에 7일 연속 상승 현재 +2.24%,3
2019.03.18.,"한독, 미국 바이오벤처 트리거 테라퓨틱스에 500만불 지분투자",3
2019.03.18.,"한독, 美 바이오벤처에 500만 달러 지분투자",3
2019.03.18.,"한독, 美 트리거 테라퓨틱스에 500만 달러 지분투자",3
2019.03.18.,"한독, 美 바이오벤처 '트리거 테라퓨틱스' 지분 확보",3
2019.03.18.,"한양증권, 우량 제약·바이오기업과 '바이오포럼' 개최",3
2019.03.18.,"한독, 美 벤처 트리거에 500만 달러 지분투자",3
2019.03.18.,"한독, 美 트리거 테라퓨틱스에 500만달러 지분 투자",3
2019.03.18.,"한독, 미국 트리거 테라퓨틱스에 500만 달러 규모 지분 투자",3
2019.03.18.,"한양증권, 바이오포럼 개최..""우량 제약·바이오 기업 IR""",3
2019.03.18.,"한양증권, ‘2019 바이오포럼’ 개최",3
2019.03.18.,"한독, 미국 바이오 벤처에 500만달러 규모 지분투자",3
2019.03.18.,"한독, 美 바이오벤처 트리거 테라퓨틱스에 500만 달러 지분투자",3
2019.03.18.,"한양증권, 한국신약개발연구조합과 바이오포럼 개최",3
2019.03.18.,"에이비엘바이오(298380) 종목알파고 분석, 외국인/기관 실시간 수급과 추가 매...",3
2019.03.18.,"한독, 미 바이오벤처 트리거 테라퓨틱스 500만달러 지분투자",3
2019.03.18.,"한독,美바이오벤처 트리거 테라퓨틱스에 500만 달러 지분 투자",3
2019.03.18.,"에이비엘바이오, 3만원선 넘었다…7거래일 연속 상승세로 순항",3
2019.03.18.,"한독, 미국 바이오벤처에 500만달러 지분 투자",3
2019.03.18.,"한독, 美 트리거 테라퓨틱스에 500만달러 지분투자",3
2019.03.18.,"한독, 美 바이오벤처사에 500만 달러 지분투자",3
2019.03.18.,"한독, 미국 바이오벤처에 500만달러 투자…""이중항체 연구""",3
2019.03.18.,"한양증권, 바이오포럼 개최...“우량 제약ㆍ바이오 기업 IR행사”",3
2019.03.18.,"한양증권, 2019 바이오포럼 개최…“우량 제약·바이오 기업과 IR”",3
2019.03.18.,"한양증권, '한양증권 바이오포럼' 개최",3
2019.03.18.,"한독, '이중항체' 신약개발 美 바이오벤처에 500만불 지분 투자",3
2019.03.18.,"한양증권, 한국신약개발연구조합과 바이오포럼 개최",3
2019.03.18.,"한독, 美 바이오벤처에 500만 달러 지분투자",3
2019.03.18.,"한양증권, '2019 바이오포럼' 개최",3
2019.03.18.,"한양증권, '바이오포럼' 개최…유망 스타트업도 발굴",3
2019.03.18.,"한양증권, 바이오 포럼 개최…""자본시장·바이오산업 콜라보""",3
2019.03.18.,"한양증권, 바이오포럼 개최…“우량 제약ㆍ바이오 기업 IR행사”",3
2019.03.18.,"한양증권, 한국신약개발연구조합과 '바이오포럼' 개최",3
2019.03.18.,"한양증권, 바이오포럼 개최…파멥신·앱클론 등 발표",3
2019.03.18.,"[코스닥 시가총액 Top 10 :장중시황] 셀트리온헬스케어 주가 0.71% 상승, CJ ...",3
2019.03.18.,"한양증권, 한국신약개발연구조합과 바이오포럼 개최",3
2019.03.18.,"[코스닥 거래량 Top 10 :장중시황] 로스웰 6.58% 상승, 우리손에프앤지, 솔고...",3
2019.03.18.,한양증권 바이오포럼 개최,3
2019.03.18.,"한독, 美 바이오벤처 500만달러 투자",3
2019.03.18.,"'에이비엘바이오' 10% 이상 상승, 주가 상승 흐름, 단기 이평선 정배열, 중기...",3
2019.03.18.,"에이비엘바이오(298380) 종목알파고 분석, 외국인/기관 실시간 수급과 추가 매...",3
2019.03.18.,"한독, 美벤처 트리거 테라퓨틱스 500만불 투자",3
2019.03.18.,[fnRASSI]에이비엘바이오(298380) 현재 9.64% ↑,3
2019.03.18.,"한독, 美 바이오벤처 트리거 테라퓨틱스에 500만 달러 지분투자",3
2019.03.18.,"한독, 美바이오벤처에 500만 달러 투자",3
2019.03.18.,"셀리버리, 골형성촉진제 개발 성공 소식에 급등세…""에이비엘바이오-셀리드 등...",3
2019.03.18.,"한양증권, 한국신약개발연구조합과 바이오포럼 개최",3
2019.03.18.,"'자본시장과 바이오산업의 콜라보' 한양증권, 바이오포럼 개최",3
2019.03.18.,"한독, 美 바이오벤처 '트리거 테라퓨틱스'에 500만 달러 지분투자",3
2019.03.18.,"한독, 미국 바이오벤처에 500만 달러 지분투자",3
2019.03.18.,"한독, 미국 바이오벤처에 500만 달러 투자…지분 10% 확보",3
2019.03.18.,"한독, 美 바이오벤처 `이중항체 연구`에 500만달러 투자",3
2019.03.18.,"한양증권, 한국신약개발연구조합과 바이오포럼 개최",3
2019.03.18.,"동아에스티, 항암제 파이프라인 강화…""혁신신약으로 도약""",3
2019.03.18.,한양증권-신약개발연구조합 '바이오포럼(IPIR 2019 Season1)' 개최,3
2019.03.18.,"한양증권 바이오포럼 열어, 임재택 ""기존 틀과 다른 변화 추구""",3
2019.03.18.,"한양증권, 한국신약개발연구조합과 제약·바이오기업 IR 행사인 '바이오포럼'...",3
2019.03.18.,"한독, 미국 바이오벤처에 500만 달러 지분투자",3
2019.03.18.,한양증권 바이오포럼 개최,3
2019.03.18.,18일 코스닥 기관 순매매 상위종목(잠정),3
